formTypeCd,reportInfoIdent,receivedDt,filerIdent,filerTypeCd,filerName,contributionInfoId,contributionDt,contributionAmount,contributionDescr,itemizeFlag,travelFlag,contributorPersentTypeCd,contributorNameOrganization,contributorNameLast,contributorNameFirst,contributorNameShort,contributorStreetCountyCd,contributorStreetCountryCd,contributorStreetPostalCode,contributorEmployer,contributorJobTitle,contributorPacFein,contributor_id
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039088,20100219.0,1000.0,,Y,N,ENTITY,American Federation Of The State County & Municipal Employees - Alf-Cio,,,,,USA,20036-5665,,,,5696
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039089,20100216.0,1000.0,,Y,N,ENTITY,Altria Pac,,,,,USA,20001-2133,,,C00089136,4915
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039090,20100216.0,32.3,Austin Club Reception,Y,N,ENTITY,At&T Texas Pac,,,,,USA,78701-1696,,,,9385
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039091,20021214.0,10000.0,,Y,N,ENTITY,Morgan & Weisbrod,,,,,USA,75382,,,,93907
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039092,20100216.0,1500.0,,Y,N,ENTITY,Amerigroup Pac,,,,,USA,23462-3103,,,C00428102,6028
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039093,20021214.0,500.0,,Y,N,ENTITY,Noel E. Oliveira M.D.,,,,,USA,78572,,,,98280
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039094,20100514.0,200.0,,Y,N,ENTITY,At&T Texas Pac,,,,,USA,78701-1696,,,,9385
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039095,20021014.0,500.0,,Y,N,ENTITY,Pfizer Pac,,,,,USA,10017,,,,104256
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039096,20100216.0,1000.0,,Y,N,ENTITY,Ash Grove Cement Political Action Committee,,,,,USA,66225-5900,,,,8560
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039097,20100329.0,2500.0,,Y,N,ENTITY,Centerpoint Energy Pac,,,,,USA,77210-4567,,,,22810
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039098,20021213.0,1000.0,,Y,N,ENTITY,Graydon Group Llc,,,,,USA,78701,,,,51342
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039099,20100610.0,500.0,,Y,N,ENTITY,Cammack & Strong Pc,,,,,USA,78701-2114,,,,19872
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039100,20100629.0,50000.0,,Y,N,ENTITY,Border Health Pac,,,,,USA,78577-6504,,,,15934
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039101,20021213.0,250.0,,Y,N,ENTITY,Hilgers & Watkins,,,,,USA,78768,,,,56460
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039102,20100503.0,1000.0,,Y,N,ENTITY,El Paso Corporation Pac,,,,,USA,77002-5089,,,,39950
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039103,20020821.0,5000.0,,Y,N,ENTITY,Linbarger Goggan Blair Granam Pena & Sampson Llp,,,,,USA,78539,,,,81886
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039104,20100216.0,250.0,,Y,N,ENTITY,Cleat Pac,,,,,USA,78701-1644,,,,26331
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039105,20100406.0,1000.0,,Y,N,ENTITY,Clark Thomas & Winters,,,,,USA,78767-1148,,,,26044
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039106,20100428.0,2500.0,,Y,N,ENTITY,Delisi Communications Pac,,,,,USA,78701-2454,,,,34889
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039107,20021213.0,1000.0,,Y,N,ENTITY,Humana,,,,,USA,40201,,,,59674
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039108,20100505.0,500.0,,Y,N,ENTITY,Daniel B. Strickland Living Trust,,,,,USA,78505-1240,,,,32362
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039109,20100609.0,2000.0,,Y,N,ENTITY,Harden Healthcare Texas Pac,,,,,USA,78703-4896,,,,53959
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039110,20020705.0,2500.0,,Y,N,ENTITY,Law Office Of Raynaldo Ortiz,,,,,USA,78504,,,,78292
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039111,20100216.0,2000.0,,Y,N,ENTITY,Greenberg Traurig Llp Texas Pac,,,,,USA,33131-3224,,,,51686
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039112,20021213.0,1000.0,,Y,N,ENTITY,Ibat - Independant Bankers Assoc. Of Texas,,,,,USA,78701,,,,60200
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039113,20100216.0,1000.0,,Y,N,ENTITY,Graydon Group,,,,,USA,78701-5007,,,,51332
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039114,20021214.0,1000.0,,Y,N,ENTITY,Jim Adler Attorney At Law,,,,,USA,77036-3378,,,,65683
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039115,20100318.0,1000.0,,Y,N,ENTITY,Energy Transfer Partners Pac,,,,,USA,77002-2831,,,,41368
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039116,20021213.0,1000.0,,Y,N,ENTITY,Gardere Wynne Sewell Llp,,,,,USA,75201,,,,47739
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039117,20100216.0,1000.0,,Y,N,ENTITY,K&L Gates Llp,,,,,USA,75201-7342,,,,70342
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039118,20021010.0,1000.0,,Y,N,ENTITY,Exxon Mobile Corporation - Pac,,,,,USA,75039-2298,,,,42805
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039119,20100212.0,2000.0,,Y,N,ENTITY,Hospac,,,,,USA,78767-9010,,,,58208
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039120,20021210.0,1500.0,,Y,N,ENTITY,Emergency Medicine Pac,,,,,USA,78701,,,,40989
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039121,20100216.0,1000.0,,Y,N,ENTITY,Homepac Of Texas (Tx. Assn Of Builders),,,,,USA,78701-1957,,,,57787
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039122,20021108.0,500.0,,Y,N,ENTITY,Cleat Pac,,,,,USA,78701,,,,26331
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039123,20100225.0,2000.0,,Y,N,ENTITY,Old American Holdings Llc Pac,,,,,USA,75252-4202,,,,99769
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039124,20100407.0,1222.96,Carmelos Fundraising Luncheon,Y,N,ENTITY,Koch Pac,,,,,USA,20005-5727,,,C00236489,73958
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039125,20100406.0,1000.0,,Y,N,ENTITY,Nrg Energy Pac,,,,,USA,08540-6213,,,C00366559,99039
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039126,20021014.0,1000.0,,Y,N,ENTITY,Status Committee For Responsible Gov'T Pac,,,,,USA,78701,,,,123819
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039127,20100525.0,1000.0,,Y,N,ENTITY,S&B Pac,,,,,USA,77207-6245,,,,115915
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039128,20021213.0,1000.0,,Y,N,ENTITY,Stanley Mandel Iola Llp,,,,,USA,75201,,,,123523
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039129,20100609.0,5000.0,,Y,N,ENTITY,Trepac/Texas Association Of Realtors - Pac,,,,,USA,78768-2246,,,,143662
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039130,20100223.0,500.0,,Y,N,ENTITY,Oneok Employees Pac,,,,,USA,74102-0871,,,C00215384,100208
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039131,20100216.0,2000.0,,Y,N,ENTITY,Rural Friends Of Electric Cooperatives,,,,,USA,78701-2100,,,,115439
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039132,20100204.0,1000.0,,Y,N,ENTITY,Political Action Committee Of The Independent Insurance Agents Of Texas,,,,,USA,78768-4487,,,,105879
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039133,20021213.0,1000.0,,Y,N,ENTITY,Southern Union Co.,,,,,USA,78701,,,,122346
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039134,20100216.0,500.0,,Y,N,ENTITY,Plumbers Pac,,,,,USA,77433-1817,,,,105594
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039135,20021214.0,2500.0,,Y,N,ENTITY,Texas Bail Pac,,,,,USA,75222-2067,,,,130952
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039136,20100413.0,1000.0,,Y,N,ENTITY,Political Action Committee Of The Independent Insurance Agents Of Texas,,,,,USA,78768-4487,,,,105879
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039137,20021014.0,1000.0,,Y,N,ENTITY,Texas Architects Committee,,,,,USA,78701,,,,129982
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039138,20100205.0,1000.0,,Y,N,ENTITY,Scope,,,,,USA,79105-1261,,,,118136
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039139,20021014.0,1000.0,,Y,N,ENTITY,Tsa-Pac,,,,,USA,78701-1665,,,,144326
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039140,20100401.0,1000.0,,Y,N,ENTITY,Texas Veterinary Medical Assn Pac,,,,,USA,78754-5239,,,,136544
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039141,20021213.0,50000.0,,Y,N,ENTITY,Ttla Pac,,,,,USA,78767-0788,,,,144491
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039142,20100202.0,1000.0,,Y,N,ENTITY,Texas Consumer Finance Association Pac,,,,,USA,78701-2986,,,,131921
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039143,20100216.0,1000.0,,Y,N,ENTITY,Spectra Energy Pac,,,,,USA,77056-5310,,,,122832
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039144,20021101.0,500.0,,Y,N,ENTITY,Taifpac,,,,,USA,78705,,,,126859
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039145,20100216.0,5000.0,,Y,N,ENTITY,Texas Trial Lawyers Association Pac,,,,,USA,78767-0788,,,,136412
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039146,20100205.0,1000.0,,Y,N,ENTITY,Texas Land Title Association Pac,,,,,USA,78703-4775,,,,133740
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039147,20021014.0,500.0,,Y,N,ENTITY,Tamb-Pac,,,,,USA,78703-4776,,,,126975
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039148,20100407.0,2500.0,,Y,N,ENTITY,Texas Energy Associations Pac/Ten-Pac,,,,,USA,78701-1823,,,,132664
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039149,20021214.0,1000.0,,Y,N,ENTITY,Tex Hy-Pac,,,,,USA,00000,,,,128720
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039150,20100329.0,7500.0,,Y,N,ENTITY,Texas Friends Of Time Warner Cable,,,,,USA,77056-6550,,,,133070
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039151,20021213.0,1000.0,,Y,N,ENTITY,Teco Energy Inc. Employee Pac,,,,,USA,33602,,,,127925
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039653,20100215.0,1000.0,,Y,N,ENTITY,Texas Speech-Language-Hearing Association Pac,,,,,USA,78701-2342,,,,135756
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039654,20021014.0,250.0,,Y,N,ENTITY,Texas Agricultural Aviation Association,,,,,USA,78768,,,,129602
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039655,20100212.0,200.0,,Y,N,ENTITY,Texas Probation Association Pac,,,,,USA,76033-7541,,,,134988
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039656,20021213.0,1000.0,,Y,N,ENTITY,Texas Employee Pac Of Texas Utilities Co.,,,,,USA,75201,,,,132547
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039657,20100216.0,1000.0,,Y,N,ENTITY,Texas Rural Water Pac,,,,,USA,78701-1122,,,,135424
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039658,20021214.0,250.0,,Y,N,ENTITY,Texas Faculty Association,,,,,USA,78701,,,,132717
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039659,20021108.0,500.0,,Y,N,ENTITY,Texas Retailers Association Pac,,,,,USA,78701,,,,135344
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039660,20100322.0,2500.0,,Y,N,ENTITY,Valero Pac,,,,,USA,78269-6000,,,,147345
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039661,20021014.0,500.0,,Y,N,ENTITY,Transportation Political Education League,,,,,USA,44107,,,,143315
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039662,20021210.0,1000.0,,Y,N,ENTITY,Texas Psychological Pac,,,,,USA,78748,,,,135065
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039663,20021014.0,1000.0,,Y,N,ENTITY,Texas Mortgage Bankers Pac,,,,,USA,77024,,,,134167
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039664,20100204.0,1000.0,,Y,N,ENTITY,United Transportation Union Political Action Committee,,,,,USA,44107-4207,,,,146674
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039665,20021014.0,500.0,,Y,N,ENTITY,Texas Surplus Lines Assoc Pac,,,,,USA,78766,,,,136177
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039666,20100428.0,1000.0,,Y,N,ENTITY,Valley Metro Security Llc,,,,,USA,78542-2811,,,,147412
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039667,20021213.0,200.0,,Y,N,ENTITY,Texas Steakholders,,,,,USA,78704,,,,136145
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039668,20021210.0,1000.0,,Y,N,ENTITY,The Glaxosmithkline Pac,,,,,USA,27709,,,,138335
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039669,20021205.0,1000.0,,Y,N,ENTITY,Texas Veterinary Medical Association,,,,,USA,78723,,,,136571
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039670,20100216.0,1500.0,,Y,N,ENTITY,Wholesale Beer Distributors Of Texas Pac,,,,,USA,78701-2434,,,,151803
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039671,20021213.0,500.0,,Y,N,ENTITY,Wyeth Good Gov'T Fund,,,,,USA,07940,,,,153902
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039672,20021214.0,5000.0,,Y,N,ENTITY,Williams Bailey Law Firm L.L.P.,,,,,USA,77017,,,,152647
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039673,20021210.0,1000.0,,Y,N,ENTITY,West Gulf Maritime Association,,,,,USA,77029,,,,151162
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039674,20020924.0,500.0,,Y,N,ENTITY,Trigeant Ltd,,,,,USA,78469,,,,143858
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039675,20021213.0,500.0,,Y,N,ENTITY,Wholesale Beer Distributors Of Texas Pac,,,,,USA,78701,,,,151803
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039676,20021014.0,1000.0,,Y,N,ENTITY,Wholesale Beer Distributors Of Texas Pac,,,,,USA,78701,,,,151803
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039677,20021210.0,1000.0,,Y,N,ENTITY,Wells Fargo Bank Of Texas Pac,,,,,USA,78232,,,,150878
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039678,20021014.0,500.0,,Y,N,ENTITY,Verizon Good Government Club,,,,,USA,78701,,,,147874
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039679,20021014.0,4500.0,,Y,N,ENTITY,Texas Optometric Pac,,,,,USA,78741,,,,134422
COH,212672,20030114.0,13805,COH,"Hinojosa, Juan J.",100039680,20021014.0,2500.0,,Y,N,ENTITY,Texas Friends Of Time Warner Cable,,,,,USA,77040,,,,133070
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039681,20091217.0,1000.0,,Y,N,ENTITY,Oxy Pac/Occidental Petroleum Corp. Pac,,,,,USA,90024-4201,,,C00083857,100776
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039682,20091219.0,2500.0,,Y,N,ENTITY,Centerpoint Energy Pac,,,,,USA,77210-4567,,,,22810
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039683,20091015.0,2000.0,,Y,N,ENTITY,Career Colleges & School Of Texas Pac,,,,,USA,78701-2435,,,,20664
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039684,20091118.0,1000.0,,Y,N,ENTITY,Aep Company Texas Committee For Responsible Govt.,,,,,USA,78701-1677,,,,2390
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039685,20091020.0,1000.0,,Y,N,ENTITY,Act For Texas Classroom Teachers Association,,,,,USA,78767-1489,,,,1830
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039686,20091118.0,1000.0,,Y,N,ENTITY,Abel Herrero Campaign,,,,,USA,78403-2923,,,,1306
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039687,20091111.0,1000.0,,Y,N,ENTITY,A-Fast Bail Bonds,,,,,USA,78542-0471,,,,865
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039688,20091118.0,750.0,,Y,N,ENTITY,A&M Pac,,,,,USA,78768-4609,,,,812
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039689,20091022.0,500.0,,Y,N,ENTITY,Cage Ranch Del Sur Ltd,,,,,USA,78209-9099,,,,19586
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039690,20090708.0,1000.0,,Y,N,ENTITY,Allen Boone Humphries Robinson,,,,,USA,77027-7537,,,,4308
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039691,20091111.0,2000.0,Houston Reception,Y,N,ENTITY,At&T Texas Pac,,,,,USA,78701-1696,,,,9385
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039692,20091119.0,7500.0,,Y,N,ENTITY,At&T Texas Pac,,,,,USA,78701-1696,,,,9385
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039693,20091111.0,604.5,Houston Reception,Y,N,ENTITY,At&T Texas Pac,,,,,USA,78701-1696,,,,9385
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039694,20091006.0,1000.0,,Y,N,ENTITY,Aetna Pac,,,,,USA,06156-0001,,,C00181826,2456
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039695,20091201.0,1000.0,,Y,N,ENTITY,Abbott Laboratories Employee Pac,,,,,USA,60064-3502,,,C00040279,1187
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039696,20091111.0,1000.0,,Y,N,ENTITY,Allen Boone Humphries Robinson,,,,,USA,77027-7537,,,,4308
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039697,20091111.0,250.0,,Y,N,ENTITY,Action Bail Bonds,,,,,USA,77002-1906,,,,1881
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039698,20091111.0,1000.0,,Y,N,ENTITY,Bnsf Railpac,,,,,USA,76161-0039,,,,15243
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039699,20090909.0,2500.0,,Y,N,ENTITY,Bg Distribution Partners Pac,,,,,USA,77040-4392,,,,13833
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039700,20091002.0,2500.0,,Y,N,ENTITY,Atmos Energy Pac,,,,,USA,75240-2630,,,,9543
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039701,20091022.0,1000.0,,Y,N,ENTITY,Baker Botts Amicus Fund,,,,,USA,78701-4082,,,,10651
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039702,20091111.0,1000.0,,Y,N,ENTITY,Beer Alliance Of Texas Pac,,,,,USA,78701-2656,,,,12506
COH,458010,20100715.0,13805,COH,"Hinojosa, Juan J",100039703,20100203.0,3000.0,,Y,N,ENTITY,Union Pacific Fund For Effective Govt.,,,,,USA,20005-3012,,,00041213,146325
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039704,20091020.0,1000.0,,Y,N,ENTITY,Beer Alliance Of Texas Pac,,,,,USA,78701-2656,,,,12506
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039705,20090710.0,50000.0,,Y,N,ENTITY,Border Health Pac,,,,,USA,78577,,,,15934
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039706,20091209.0,500.0,,Y,N,ENTITY,Bickerstaff Heath Delgado & Acosta L.L.P,,,,,USA,78701-2643,,,,13915
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039707,20091026.0,1000.0,,Y,N,ENTITY,Blue Cross And Blue Shield Of Texas State Pac,,,,,USA,75265-5730,,,,15028
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039708,20101109.0,500.0,,Y,N,ENTITY,Locke Lord Bissell & Liddell,,,,,USA,77002,,,,83318
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039709,20091014.0,1000.0,,Y,N,ENTITY,Blackridge,,,,,USA,78701-2161,,,,14704
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039710,20091102.0,1500.0,,Y,N,ENTITY,Electric Delivery Pac,,,,,USA,75201-3430,,,,40286
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039711,20091111.0,1000.0,,Y,N,ENTITY,Energy Pac,,,,,USA,75201-3430,,,,41299
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039712,20090723.0,500.0,,Y,N,ENTITY,Hunt Oil Company Winoma Committee,,,,,USA,75202,,,,59790
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039713,20091001.0,500.0,,Y,N,ENTITY,Oneok Employees Pac,,,,,USA,74102-0871,,,C00215384,100208
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039714,20091111.0,1000.0,,Y,N,ENTITY,Friends Of Baylor Med,,,,,USA,77010-3095,,,,46130
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039715,20090928.0,1000.0,,Y,N,ENTITY,Good Government Fund,,,,,USA,76102-3105,,,,50545
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039716,20101102.0,1500.0,,Y,N,ENTITY,Hca Texas Good Government Fund,,,,,USA,78701,,,,54976
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039717,20100831.0,1000.0,,Y,N,ENTITY,Gulf States Toyota Inc.,,,,,USA,77024,,,,52839
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039718,20101208.0,1000.0,,Y,N,ENTITY,Lloyd Gosselink Blevins Rochele & Townsend,,,,,USA,78767,,,,83014
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039719,20101126.0,500.0,,Y,N,ENTITY,Friends Of Unt Pac,,,,,USA,76205,,,,46529
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039720,20091118.0,500.0,,Y,N,ENTITY,Gary Bushell - Attorney & Gov'T Consultant,,,,,USA,78701-1834,,,,47957
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039721,20101111.0,1000.0,,Y,N,ENTITY,Gardere Wynne Sewell,,,,,USA,78701,,,,47722
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039722,20101130.0,1500.0,,Y,N,ENTITY,Licensed Beverage Distributors Pac,,,,,USA,78701,,,,81704
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039723,20101207.0,1000.0,,Y,N,ENTITY,Houston Fire Fighters Pac,,,,,USA,77009,,,,58817
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039724,20100928.0,1500.0,,Y,N,ENTITY,Homepac Of Texas (Tx. Assn Of Builders),,,,,USA,78701,,,,57787
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039725,20101208.0,1000.0,,Y,N,ENTITY,La Joya Federation Of Teachers Committee On Politcal Education,,,,,USA,78504,,,,74822
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039726,20091022.0,250.0,,Y,N,ENTITY,Eshleman Land And Cattle,,,,,USA,78475-0044,,,,42252
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039727,20101130.0,1000.0,,Y,N,ENTITY,Kip Averitt Campaign,,,,,USA,76702,,,,73503
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039728,20101118.0,2500.0,,Y,N,ENTITY,Hillco Pac,,,,,USA,78701,,,,56639
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039729,20101130.0,1000.0,,Y,N,ENTITY,Hillco Pac,,,,,USA,78701,,,,56639
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039730,20101026.0,300.0,,Y,N,ENTITY,Island Chiropractic,,,,,USA,78418,,,,61664
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039731,20100915.0,1250.0,,Y,N,ENTITY,Houston Pilots - Pac,,,,,USA,77017,,,,58897
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039732,20100901.0,1000.0,,Y,N,ENTITY,Ibat - Independent Bankers Assoc. Of Texas,,,,,USA,78701,,,,60201
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039733,20101110.0,500.0,,Y,N,ENTITY,Jones Galligan Key & Lozano Llp,,,,,USA,78599,,,,68242
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039734,20101208.0,750.0,,Y,N,ENTITY,Landco,,,,,USA,78539,,,,75431
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039735,20101203.0,5000.0,,Y,N,ENTITY,Kickapoo Traditional Tribe Of Texas Casino Fund,,,,,USA,78852,,,,72899
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039736,20091022.0,2500.0,,Y,N,ENTITY,Hillco Pac,,,,,USA,78701-2458,,,,56639
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039737,20100816.0,1000.0,,Y,N,ENTITY,K&L Gates Committee For Good Government,,,,,USA,75201,,,,70338
COH,478732,20110118.0,13805,COH,"Hinojosa, Juan J",100039738,20100928.0,1000.0,,Y,N,ENTITY,Junior And Community College Pac,,,,,USA,78701,,,,70035
CORCOH,442475,20100209.0,13805,COH,"Hinojosa, Juan J",100039739,20091111.0,1500.0,,Y,N,ENTITY,Nrg Energy Pac,,,,,USA,08540-6213,,,C00366559,99039
