district,filer_id,first_name,id,last_name,middle_name,offices,party,photo_url,sources
55,69574,Molly,TXL000508,White,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.702\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0630', 'fax': '512-463-0937'}, {'type': 'district', 'email': None, 'address': '128 N Main St.\nBelton, TX 76513', 'name': 'District Office', 'phone': '254-939-3633', 'fax': '512-463-0937'}]",Republican,http://www.house.state.tx.us/photos/members/2970.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=55'}]
17,70492,John P.,TXL000516,Cyrier,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.802\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0682', 'fax': '512-463-9955'}, {'type': 'district', 'email': None, 'address': '1017 Main Street\nBastrop, Texas 78602', 'name': 'District Office', 'phone': '512-463-0682', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3125.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=17'}]
58,69548,DeWayne,TXL000507,Burns,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.804\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0538', 'fax': '512-463-0897'}, {'type': 'district', 'email': None, 'address': '115 S. Main Street, Suite 202\nCleburne, TX 76033', 'name': 'District Office', 'phone': '817-645-3685', 'fax': '817-645-3690'}]",Republican,http://www.house.state.tx.us/photos/members/2975.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=58'}]
83,70273,Dustin,TXL000500,Burrows,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.820\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0542', 'fax': '512-463-0671'}, {'type': 'district', 'email': None, 'address': '5010 University Avenue, Ste. 351\nLubbock, TX 79413', 'name': 'District Office', 'phone': '806-795-0635', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3055.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=83'}]
23,67849,Wayne,TXL000506,Faircloth,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.812\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0502', 'fax': '512-936-4260'}, {'type': 'district', 'email': None, 'address': '2121 Market Street, Suite 205\nGalveston, Texas 77550', 'name': 'District Office', 'phone': '409-762-0304', 'fax': '409-762-0351'}]",Republican,http://www.house.state.tx.us/photos/members/2955.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=23'}]
117,20065,Rick,TXL000492,Galindo,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.410\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0269', 'fax': '512-463-1096'}, {'type': 'district', 'email': None, 'address': '7333 Barlite Blvd., Ste. 100\nSan Antonio, TX 78224', 'name': 'District Office', 'phone': '210-922-1328', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3085.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=117'}]
81,69756,Brooks,TXL000490,Landgraf,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.312\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0546', 'fax': '512-463-8067'}, {'type': 'district', 'email': None, 'address': '119 West 4th Street, Suite 206\nOdessa, Texas 79761', 'name': 'District Office', 'phone': '432-332-0937', 'fax': '432-332-0394'}]",Republican,http://www.house.state.tx.us/photos/members/3040.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=81'}]
16,69477,Will,TXL000502,Metcalf,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.704\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0726', 'fax': '512-463-8428'}, {'type': 'district', 'email': None, 'address': '326 1/2 N. Main, Suite 100\nConroe, Texas 77301', 'name': 'District Office', 'phone': '936-539-0068', 'fax': '936-539-0066'}]",Republican,http://www.house.state.tx.us/photos/members/2900.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=16'}]
53,69565,Andrew,TXL000480,Murr,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.412\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0536', 'fax': '512-463-1449'}, {'type': 'district', 'email': None, 'address': '715 Water Street\nKerrville, TX 78028', 'name': 'District Office', 'phone': '830-257-0432', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2965.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=53'}]
129,69502,Dennis,TXL000484,Paul,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.814\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0734', 'fax': '512-479-6955'}, {'type': 'district', 'email': None, 'address': '17225 El Camino Real Blvd\nSuite 415\nHouston, TX', 'name': 'District Office', 'phone': '281-488-8900', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3090.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=129'}]
144,58277,Gilbert,TXL000498,Peña,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.416\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0460', 'fax': '512-463-0763'}, {'type': 'district', 'email': None, 'address': '101 S. Richey St. Suite F\nPasadena, TX 77506', 'name': 'District Office', 'phone': '713-472-3520', 'fax': '713-472-3547'}]",Republican,http://www.house.state.tx.us/photos/members/3105.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=144'}]
10,69503,John,TXL000481,Wray,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.220\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0516', 'fax': '512-463-1051'}, {'type': 'district', 'email': None, 'address': '133 Chieftain Drive, Suite 103\nWaxahachie, TX 75165', 'name': 'District Office', 'phone': '972-938-9392', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2890.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=10'}]
10,69199,Konni,TXL000487,Burton,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0110', 'fax': None}, {'type': 'district', 'email': None, 'address': '933 West Weatherford Street\nSuite 203\nFort Worth, Texas 76102', 'name': 'District Office', 'phone': '817-882-8157', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1090.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist10/dist10.htm'}]
2,58908,Bob,TXL000503,Hall,,"[{'type': 'capitol', 'email': None, 'address': 'P.O. Box 12068\nCapitol Station\nAustin, Texas 78711', 'name': 'Capitol Office', 'phone': '512-463-0102', 'fax': None}, {'type': 'district', 'email': None, 'address': '6537 Horizon Road, Suite B-1\nRockwall, Texas 75032', 'name': 'District Office', 'phone': '972-722-3131', 'fax': None}, {'type': 'district', 'email': None, 'address': '17585 State Highway 19, Suite 200\nCanton, Texas 75103', 'name': 'District Office', 'phone': '903-567-0904', 'fax': None}, {'type': 'district', 'email': None, 'address': '2816 Lee Street, Suite A\nGreenville, Texas 75401', 'name': 'District Office', 'phone': '903-454-2880', 'fax': None}]",Republican,http://www.legdir.legis.state.tx.us/FlashCardDocs/images/Senate/small/A1050.jpg,[{'url': 'http://www.senate.state.tx.us/75r/Senate/members/dist2/dist2.htm'}]
124,70762,Ina,TXL000519,Minjarez,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.708\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0634', 'fax': '512-463-7668'}, {'type': 'district', 'email': None, 'address': '7121 US Hwy 90 W, STE 220\nSan Antonio, TX  78227', 'name': 'District Office', 'phone': '210-670-8211', 'fax': None}]",Democratic,http://www.house.state.tx.us/photos/members/3135.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=124'}]
50,50675,Celia,TXL000475,Israel,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.406\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0821', 'fax': None}]",Democratic,http://www.house.state.tx.us/photos/members/2415.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=50'}]
15,69715,Mark,TXL000485,Keough,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.402\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0797', 'fax': '512-463-0898'}, {'type': 'district', 'email': None, 'address': '25307 I-45 North, Suite 135\nThe Woodlands, Texas 77380', 'name': 'District Office', 'phone': '281-419-1090', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2895.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=15'}]
102,69372,Linda,TXL000491,Koop,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.512\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0454', 'fax': '512-463-1121'}, {'type': 'district', 'email': None, 'address': '300 North Coit Road\nSuite 330\nRichardson, TX 75080', 'name': 'District Office', 'phone': '972-479-0093', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3070.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=102'}]
108,69344,Morgan,TXL000504,Meyer,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.418\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0367', 'fax': '512-463-0078'}]",Republican,http://www.house.state.tx.us/photos/members/3075.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=108'}]
115,65931,Matt,TXL000493,Rinaldi,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.422\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0468', 'fax': '512-463-1044'}, {'type': 'district', 'email': None, 'address': '12300 Ford Rd.\nSuite B348\nFarmers Branch, TX 75234', 'name': 'District Office', 'phone': '972-247-8994', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3080.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=115'}]
4,67718,Stuart,TXL000483,Spitzer,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.316\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0458', 'fax': '512-463-2040'}, {'type': 'district', 'email': None, 'address': '100 East Corsicana St, Ste. 205\nAthens, TX 75751', 'name': 'District Office', 'phone': '903-675-7138', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2885.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=4'}]
13,70460,Leighton,TXL000515,Schubert,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.208\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0600', 'fax': '512-463-5240'}, {'type': 'district', 'email': None, 'address': '105 East Main Street\nSuite 102A\nBrenham, Texas 77833', 'name': 'District Office', 'phone': '979-421-9840', 'fax': '979-421-9862'}]",Republican,http://www.house.state.tx.us/photos/members/3115.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=13'}]
123,70466,Diego M.,TXL000517,Bernal,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.806\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0532', 'fax': None}, {'type': 'district', 'email': None, 'address': '126 W. Rector St., Ste. 114\nSan Antonio, TX 78216', 'name': 'District Office', 'phone': '210-308-9700', 'fax': None}]",Democratic,http://www.house.state.tx.us/photos/members/3110.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=123'}]
76,69541,César,TXL000497,Blanco,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.218\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0622', 'fax': '512-463-0931'}, {'type': 'district', 'email': None, 'address': '9440 Viscount, Suite 205\nEl Paso, TX 79925', 'name': 'District Office', 'phone': '915-599-9807', 'fax': None}]",Democratic,http://www.house.state.tx.us/photos/members/3015.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=76'}]
132,57835,Mike,TXL000510,Schofield,,"[{'type': 'capitol', 'email': None, 'address': 'Room E2.316\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0528', 'fax': '512-463-7820'}, {'type': 'district', 'email': None, 'address': '1550 Foxlake Drive, Suite 120\nHouston, TX 77084', 'name': 'District Office', 'phone': '281-578-8484', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/3095.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=132'}]
90,69719,"Jr., Ramon",TXL000509,Romero,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.208\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0740', 'fax': '512-463-1075'}, {'type': 'district', 'email': None, 'address': '1550 W Berry St.\nFort Worth, TX', 'name': 'District Office', 'phone': '817-924-6788', 'fax': '817-924-1997'}]",Democratic,http://www.house.state.tx.us/photos/members/3060.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=90'}]
1,69367,Gary,TXL000494,VanDeaver,,"[{'type': 'capitol', 'email': None, 'address': 'Room E1.310\nP.O. Box 2910\nAustin, TX 78768', 'name': 'Capitol Office', 'phone': '512-463-0692', 'fax': '512-463-0902'}, {'type': 'district', 'email': None, 'address': '710 James Bowie Drive\nNew Boston, Texas 75570', 'name': 'District Office', 'phone': '903-628-0361', 'fax': None}]",Republican,http://www.house.state.tx.us/photos/members/2540.jpg,[{'url': 'http://www.house.state.tx.us/members/member-page/?district=1'}]
